file_id	id	entity	start_offset	end_offset	note	CUI	CODE	sentence	STR	type	part	SAB
2011-005684-24	T55	alergia	2421	2428	C0020517	C0020517	T78.4	11) Historia de drogadicción, de enfermedad psiquiátrica o de alergia a los productos proteicos utilizados en el proceso de expansión celular.	Otros tipos de alergia y los no especificados	eudract	train	ICD10_WIKI
2011-005684-24	T57	sífilis	2534	2541	C0039128	C0039128	A51.0	12) Serologia positiva a HIV y sífilis.	Sífilis genital primaria	eudract	train	ICD10CM_WIKI
2011-005684-24	T58	Hepatitis B	2548	2559	C0019163	C0019163	B18.1	13) Hepatitis B o Hepatitis C activa.	Hepatitis vírica crónica tipo B, sin agente delta	eudract	train	ICD10_WIKI
2011-005684-24	T59	Hepatitis C	2562	2573	C0019196	C0019196	B19.2	13) Hepatitis B o Hepatitis C activa.	Hepatitis vírica C no especificada	eudract	train	ICD10CM_WIKI
2011-005684-24	T63	traumática	436	446	C3263723, C3714660	C3263723	T79	Indicación científica: Lesión medular incompleta, de causa traumática o isquémica.	Ciertas complicaciones precoces de traumatismos, no clasificados bajo otro concepto	eudract	train	ICD10_WIKI
2011-005979-16	T2	PREECLAMPSIA	60	72	C0032914	C0032914	Z37.9	Título público: PREVENCIÓN DE PREECLAMPSIA EN MUJERES DE OVODONACIÓN MEDIANTE LA ADMINISTRACIÓN DE ASPIRINA EN LA GESTACIÓN TEMPRANA	Resultado del parto no especificado	eudract	train	SNOMEDCT2ICD10_SPA
2011-005979-16	T8	PREECLAMPSIA	322	334	C0032914	C0032914	Z37.9	Indicación pública: PREECLAMPSIA	Resultado del parto no especificado	eudract	train	SNOMEDCT2ICD10_SPA
2011-005979-16	T11	Alergia	665	672	C0020517	C0020517	T78.4	- Alergia conocida al AAS	Otros tipos de alergia y los no especificados	eudract	train	ICD10_WIKI
2011-005979-16	T13	Alergia	691	698	C0020517	C0020517	T78.4	- Alergia conocida al almidón de maíz.	Otros tipos de alergia y los no especificados	eudract	train	ICD10_WIKI
2011-005979-16	T15	úlcera péptica	742	756	C0030920	C0030920	K27.9	- Historia de úlcera péptica.	Úlcera péptica, localización no especificada, no especificada como aguda ni crónica, sin hemorragia ni perforación	eudract	train	SNOMEDCT2ICD10_SPA
2011-005979-16	T26	PREECLAMPSIA	199	211	C0032914	C0032914	Z37.9	Título científico: PREVENCIÓN DE PREECLAMPSIA EN PACIENTES DE OVODONACIÓN MEDIANTE LA ADMINISTRACIÓN DE AAS EN LA GESTACIÓN TEMPRANA	Resultado del parto no especificado	eudract	train	SNOMEDCT2ICD10_SPA
2011-006036-23	T2	Artrosis	64	72	C0029408	C0029408	M19.90	Título público: Tratamiento de la Artrosis mediante la inyección intra-articular de Células Madre Mesenquimales de Medula Ósea y Plasma Rico en Factores de Crecimiento (PRGF)	Artrosis no especificada, localización no especificada	eudract	train	SNOMEDCT2ICD10_SPA
2011-006036-23	T9	Artrosis de rodilla	228	247	C0409959	C0409959	M17	Indicación pública: Artrosis de rodilla	Artrosis de rodilla	eudract	train	ICD10_WIKI
2011-006036-23	T13	artrosis de rodilla	435	454	C0409959	C0409959	M17	- Diagnóstico de artrosis de rodilla según los criterios de artrosis de la ACR (American College of Rheumatology) (Anexo 9)	Artrosis de rodilla	eudract	train	ICD10_WIKI
2011-006036-23	T14	Dolor articular	544	559	C0003862	C0003862	M25.5	- Dolor articular igual o mayor a 2,5 puntos en la escala analógica visual (EVA 0 a 10).	Dolor en articulación	eudract	train	ICD10_WIKI
2011-006036-23	T25	Deformación	971	982	C0302142	C0302142	Q89.9	- Deformación mecánica severa.	Malformación congénita, no especificada	eudract	train	SNOMEDCT2ICD10_SPA
2011-006036-23	T34	Discrasias sanguíneas	1200	1221	C0018939	C0018939	D75.9	- Discrasias sanguíneas	Enfermedad de la sangre y órganos hematopoyéticos, no especificada	eudract	train	ICD10CM_WIKI
2011-006036-23	T44	alergia	1466	1473	C0020517	C0020517	T78.4	- Pacientes con antecedentes de alergia a penicilinas o estreptomicina	Otros tipos de alergia y los no especificados	eudract	train	ICD10_WIKI
2011-006036-23	T49	artrosis	478	486	C0029408	C0029408	M19.90	- Diagnóstico de artrosis de rodilla según los criterios de artrosis de la ACR (American College of Rheumatology) (Anexo 9)	Artrosis no especificada, localización no especificada	eudract	train	SNOMEDCT2ICD10_SPA
2011-006113-34	T4	Adrenomieloneuropatía	189	210	C1527231	C1527231	E71.3	Título científico: Efecto de la pioglitazona administrada a pacientes con Adrenomieloneuropatía: ensayo multicéntrico, de brazo único, en fase II	Trastornos del metabolismo de los ácidos grasos	eudract	train	ICD10CM_WIKI
2011-006113-34	T5	Adrenoleucodistrofia	284	304	C0162309	C0162309	E71.3	Indicación pública: Adrenoleucodistrofia	Trastornos del metabolismo de los ácidos grasos	eudract	train	ICD10CM_WIKI
2011-006113-34	T7	Adrenomieloneuropatía	374	395	C1527231	C1527231	E71.3	Indicación científica: Adrenoleucodistrofia ligada al cromosoma X/Adrenomieloneuropatía	Trastornos del metabolismo de los ácidos grasos	eudract	train	ICD10CM_WIKI
2011-006113-34	T10	desmielinizante	566	581	C0011304	C0011304	G35	Este estudio ambulatorio está dedicado a 20 pacientes varones AMN o mujeres heterocigotas, de entre 18 y 65 años de edad, sin la forma cerebral desmielinizante de la enfermedad. Deben presentar déficits motores según escala de discapacidad EDSS. En la práctica, los pacientes deben ser capaces de realizar, como mínimo, la prueba de la marcha de 2 minutos.	Esclerosis múltiple	eudract	train	ICD10_WIKI
2011-006113-34	T12	déficits motores	616	632	C0521654	C0521654	R09.89	Este estudio ambulatorio está dedicado a 20 pacientes varones AMN o mujeres heterocigotas, de entre 18 y 65 años de edad, sin la forma cerebral desmielinizante de la enfermedad. Deben presentar déficits motores según escala de discapacidad EDSS. En la práctica, los pacientes deben ser capaces de realizar, como mínimo, la prueba de la marcha de 2 minutos.	Otros síntomas y signos especificados que afectan a los aparatos circulatorio y respiratorio	eudract	train	SNOMEDCT2ICD10_SPA
2011-006113-34	T13	discapacidad	649	661	C0231170	C0231170	Z78.9	Este estudio ambulatorio está dedicado a 20 pacientes varones AMN o mujeres heterocigotas, de entre 18 y 65 años de edad, sin la forma cerebral desmielinizante de la enfermedad. Deben presentar déficits motores según escala de discapacidad EDSS. En la práctica, los pacientes deben ser capaces de realizar, como mínimo, la prueba de la marcha de 2 minutos.	Otra estado de salud especificado	eudract	train	SNOMEDCT2ICD10_SPA
2011-006113-34	T19	enfermedad coronaria	884	904	C0010068	C0010068	I25.1	Enfermedad inflamatoria cerebral avanzada con trastorno cognitivo. Historia de enfermedad coronaria que requiera colocación de stens, bypass o infarto de miocardio previo. Haber padecido o padecer en la actualidad cáncer de vejiga o hematuria macroscópica no filiada. Mujeres con antecedentes de osteoporosis. La hematuria macroscópica de origen desconocido.	Enfermedad cardiaca aterosclerótica de arteria coronaria nativa	eudract	train	ICD10CM_WIKI
2011-006113-34	T22	infarto de miocardio	948	968	C0027051, C0155626	C0027051	I21.9	Enfermedad inflamatoria cerebral avanzada con trastorno cognitivo. Historia de enfermedad coronaria que requiera colocación de stens, bypass o infarto de miocardio previo. Haber padecido o padecer en la actualidad cáncer de vejiga o hematuria macroscópica no filiada. Mujeres con antecedentes de osteoporosis. La hematuria macroscópica de origen desconocido.	Infarto agudo de miocardio, no especificado	eudract	train	SNOMEDCT2ICD10_SPA
2011-006113-34	T24	cáncer de vejiga	1019	1035	C0005684	C0005684	C67	Enfermedad inflamatoria cerebral avanzada con trastorno cognitivo. Historia de enfermedad coronaria que requiera colocación de stens, bypass o infarto de miocardio previo. Haber padecido o padecer en la actualidad cáncer de vejiga o hematuria macroscópica no filiada. Mujeres con antecedentes de osteoporosis. La hematuria macroscópica de origen desconocido.	Neoplasia maligna de vejiga	eudract	train	ICD10CM_WIKI
2011-006113-34	T25	hematuria macroscópica	1038	1060	C0473237	C0473237	R31.0	Enfermedad inflamatoria cerebral avanzada con trastorno cognitivo. Historia de enfermedad coronaria que requiera colocación de stens, bypass o infarto de miocardio previo. Haber padecido o padecer en la actualidad cáncer de vejiga o hematuria macroscópica no filiada. Mujeres con antecedentes de osteoporosis. La hematuria macroscópica de origen desconocido.	Hematuria macroscópica	eudract	train	ICD10CM_WIKI
2011-006113-34	T28	hematuria macroscópica	1118	1140	C0473237	C0473237	R31.0	Enfermedad inflamatoria cerebral avanzada con trastorno cognitivo. Historia de enfermedad coronaria que requiera colocación de stens, bypass o infarto de miocardio previo. Haber padecido o padecer en la actualidad cáncer de vejiga o hematuria macroscópica no filiada. Mujeres con antecedentes de osteoporosis. La hematuria macroscópica de origen desconocido.	Hematuria macroscópica	eudract	train	ICD10CM_WIKI
2011-006113-34	T34	osteoporosis	1101	1113	C0029456	C0029456	M81	Enfermedad inflamatoria cerebral avanzada con trastorno cognitivo. Historia de enfermedad coronaria que requiera colocación de stens, bypass o infarto de miocardio previo. Haber padecido o padecer en la actualidad cáncer de vejiga o hematuria macroscópica no filiada. Mujeres con antecedentes de osteoporosis. La hematuria macroscópica de origen desconocido.	Osteoporosis sin fractura patológica actual	eudract	train	ICD10CM_WIKI
2011-006113-34	T36	Adrenomieloneuropatía	89	110	C1527231	C1527231	E71.3	Título público: Efecto de la pioglitazona en pacientes con Adrenomieloneuropatía.	Trastornos del metabolismo de los ácidos grasos	eudract	train	ICD10CM_WIKI
2011-006179-20	T12	hiperglicemia	461	474	C0020456	C0020456	R73.9	Título científico: Ensayo clínico aleatorizado comparativo entre análogos de insulina e insulina humana en pacientes hospitalizados tratados con nutrición enteral y que presentan hiperglicemia. Estudio INSULINE.	Hiperglucemia, no especificada	eudract	train	ICD10CM_WIKI
2011-006179-20	T18	hiperglicemia	706	719	C0020456	C0020456	R73.9	Indicación científica: Pacientes tratados con nutrición enteral y que presenten hiperglicemia.	Hiperglucemia, no especificada	eudract	train	ICD10CM_WIKI
2011-006179-20	T21	hiperglicemia	852	865	C0020456	C0020456	R73.9	-Pacientes que presenten hiperglicemia (>140 mg/dl) en dos ocasiones consecutivas y en un tiempo inferior o igual a 48 horas.	Hiperglucemia, no especificada	eudract	train	ICD10CM_WIKI
2011-006179-20	T25	comorbilidades	1306	1320	C1275743	C1275743	Z78.9	-Pacientes con comorbilidades que condicionen el uso de una fórmula de nutrición enteral específica (ej: cirrosis, sd de malabsorción)	Otra estado de salud especificado	eudract	train	SNOMEDCT2ICD10_SPA
2011-006179-20	T30	diabetes mellitus tipo 1	1441	1465	C0011854	C0011854	E10.9	-Pacientes con diabetes mellitus tipo 1.	Diabetes mellitus tipo 1 sin complicaciones	eudract	train	SNOMEDCT2ICD10_SPA
2012-000218-12	T12	gripe	834	839	C0021400	C0021400	J10	* Niños y niñas sanos o con alto riesgo de complicaciones derivadas de la gripe, de ≥ 6 meses hasta < 72 meses de edad.	Gripe debida a otros tipos de virus de la gripe identificados	eudract	train	ICD10_WIKI
2012-000218-12	T14	alergia	1155	1162	C0020517	C0020517	T78.4	* Sujetos con una historia de alergia a los componentes de la vacuna.	Otros tipos de alergia y los no especificados	eudract	train	ICD10_WIKI
2012-000218-12	T16	gripe	152	157	C0021400	C0021400	J10	Título público: Estudio Clínico para evaluar la Seguridad, Inmunogenicidad y Eficacia de una vacuna contra el virus de la gripe en comparación con una vacuna contra el virus de la gripe (Fluzone) aprobada en niños.	Gripe debida a otros tipos de virus de la gripe identificados	eudract	train	ICD10_WIKI
2012-000218-12	T18	gripe	210	215	C0021400	C0021400	J10	Título público: Estudio Clínico para evaluar la Seguridad, Inmunogenicidad y Eficacia de una vacuna contra el virus de la gripe en comparación con una vacuna contra el virus de la gripe (Fluzone) aprobada en niños.	Gripe debida a otros tipos de virus de la gripe identificados	eudract	train	ICD10_WIKI
2012-000218-12	T20	gripe	510	515	C0021400	C0021400	J10	Título científico: Estudio clínico multicéntrico de fase III estratificado, aleatorizado, con observador ciego y controlado para evaluar la seguridad, la inmunogenicidad y la eficacia de una vacuna tetravalente de subunidades con adyuvante contra el virus de la gripe frente a una vacuna de comparación contra el virus de la gripe sin adyuvante en niños de ≥ 6 a < 72 meses de edad	Gripe debida a otros tipos de virus de la gripe identificados	eudract	train	ICD10_WIKI
2012-000218-12	T22	gripe	573	578	C0021400	C0021400	J10	Título científico: Estudio clínico multicéntrico de fase III estratificado, aleatorizado, con observador ciego y controlado para evaluar la seguridad, la inmunogenicidad y la eficacia de una vacuna tetravalente de subunidades con adyuvante contra el virus de la gripe frente a una vacuna de comparación contra el virus de la gripe sin adyuvante en niños de ≥ 6 a < 72 meses de edad	Gripe debida a otros tipos de virus de la gripe identificados	eudract	train	ICD10_WIKI
2012-000218-12	T23	gripe	665	670	C0021400	C0021400	J10	Indicación pública: Virus de la gripe	Gripe debida a otros tipos de virus de la gripe identificados	eudract	train	ICD10_WIKI
2012-000218-12	T24	gripe	728	733	C0021400	C0021400	J10	Indicación científica: Profilaxis para el virus de la gripe	Gripe debida a otros tipos de virus de la gripe identificados	eudract	train	ICD10_WIKI
2012-000292-16	T15	fístula	651	658	C0016169	C0016169	L98.8	3. Control previo de la fístula con las técnicas habituales ((drenaje pleural, control de la infección, toracostomía abierta y/o prótesis endotraqueo-bronquial)	Otros trastornos especificados de la piel y del tejido subcutáneo	eudract	train	SNOMEDCT2ICD10_SPA
2012-000292-16	T18	infección	720	729	C0009450, C3714514	C0009450	B99.9	3. Control previo de la fístula con las técnicas habituales ((drenaje pleural, control de la infección, toracostomía abierta y/o prótesis endotraqueo-bronquial)	Enfermedad infecciosa no especificada	eudract	train	SNOMEDCT2ICD10_SPA
2012-000292-16	T21	Fístula	791	798	C0016169	C0016169	L98.8	4. Fístula refractaria al tratamiento médico o quirúrgico convencional	Otros trastornos especificados de la piel y del tejido subcutáneo	eudract	train	SNOMEDCT2ICD10_SPA
2012-000292-16	T26	Retraso mental	1043	1057	C0025362, C3714756	C0025362	F79	1. Retraso mental que le incapacite para la firma del consentimiento informado.	Discapacidad intelectual no especificada	eudract	train	ICD10_WIKI
2012-000292-16	T29	infección	1174	1183	C0009450, C3714514	C0009450	B99.9	3. Cavidad pleural con infección no controlada.	Enfermedad infecciosa no especificada	eudract	train	SNOMEDCT2ICD10_SPA
2012-000292-16	T33	neoplasia	1288	1297	C0027651, C1882062	C0027651	C00	5. Presencia de neoplasia no controlada o en fase de progresión.	Neoplasia maligna de labio	eudract	train	ICD10_WIKI
2012-001102-14	T12	Enfermedad autoinmune	413	434	C0004364	C0004364	D84.9	Indicación pública: Enfermedad autoinmune en la que los vasos sanguíneos están deteriorados por hiperactividad de los mecanismos de defensa que generalmente protegen contra la infección.	Inmunodeficiencia, no especificada	eudract	train	ICD10_WIKI
