file_id	entity	cui	start	end	sentence	CUI	STR	CODE	SAB	is_icd
ES100809	dolor	C0030193	2391	2396	Durante su ingreso el enfermo presentó dolor de intensidad variable (EVA 2/10, 3/10, 7/10 y 1/10 durante su estancia en Urgencias, UCI, Sala de Hospitalización y al alta, respectivamente), de características punzantes, localizado en la región torácica derecha, pelvis derecha y glútea, no irradiado, que se incrementaba con la sedestación y disminuía en decúbito supino sin provocar sintomatología vegetativa.	C0030193	Dolor, no especificado	R52	ICD10CM_SPA	True
ES100809	distimia	C0013415	2877	2885	Presentó ligera distimia probablemente por no poder estar con su familia que vivía en Colombia.	C0013415	Trastorno distímico	F34.1	SNOMEDCT2ICD10_SPA	True
ES100819	migrañas	C0149931	54	62	Se trata de una mujer de 53 años, con antecedentes de migrañas.	C0149931	Migraña, no especificada	G43.9	ICD10CM_SPA	True
ES100819	ciática	C0036396	75	82	Presentaba ciática refractaria a tratamiento y hernia discal L5-S1.	C0036396	Ciática, lado no especificado	M54.30	ICD10CM_SPA	True
ES100819	migrañosos	C0149931	2967	2977	El cuadro fue interpretado como de origen vascular, bien posicional, o bien derivado de los antecedentes migrañosos de la paciente, siendo sometida empíricamente a tratamiento con dexametasona y vasodilatadores.	C0149931	Migraña, no especificada	G43.9	ICD10CM_SPA	True
ES100832	endometriosis	C0014175	73	86	Mujer de 51 años de edad, con antecedentes de anexectomía unilateral por endometriosis, que tras 24 horas de evolución presenta fiebre de hasta 40 oC y odinofagia, remitiendo dicha sintomatología parcialmente con antiinflamatorios no esteroideos (AINE).	C0014175	Endometriosis, no especificada	N80.9	ICD10CM_SPA	True
ES100832	fiebre	C0015967	128	134	Mujer de 51 años de edad, con antecedentes de anexectomía unilateral por endometriosis, que tras 24 horas de evolución presenta fiebre de hasta 40 oC y odinofagia, remitiendo dicha sintomatología parcialmente con antiinflamatorios no esteroideos (AINE).	C0015967	Fiebre, no especificada	R50.9	ICD10CM_SPA	True
ES100832	odinofagia	C0221150	152	162	Mujer de 51 años de edad, con antecedentes de anexectomía unilateral por endometriosis, que tras 24 horas de evolución presenta fiebre de hasta 40 oC y odinofagia, remitiendo dicha sintomatología parcialmente con antiinflamatorios no esteroideos (AINE).	C0221150	Otros tipos de disfagia	R13.19	SNOMEDCT2ICD10_SPA	True
ES100832	vómitos	C0042963	278	285	Posteriormente aparecen vómitos y varias deposiciones diarreicas, con persistencia del síndrome febril, por lo que acude al centro de salud.	C0042963	Mareo y desvanecimiento	R42	SNOMEDCT2ICD10_SPA	True
ES100832	deposiciones diarreicas	C0011991	295	318	Posteriormente aparecen vómitos y varias deposiciones diarreicas, con persistencia del síndrome febril, por lo que acude al centro de salud.	C0011991	Vómitos, no especificados	R11.10	SNOMEDCT2ICD10_SPA	True
ES100832	síndrome febril	C0015967	341	356	Posteriormente aparecen vómitos y varias deposiciones diarreicas, con persistencia del síndrome febril, por lo que acude al centro de salud.	C0015967	Fiebre, no especificada	R50.9	ICD10CM_SPA	True
ES100832	hipotensión	C0020649	547	558	Horas después sufre un empeoramiento del estado general, con hipotensión, refiriendo además cefalea y dorsalgia, por lo que se avisa al Servicio de Urgencias, que decide su traslado al hospital.	C0020649	Hipotensión, no especificada	I95.9	ICD10CM_SPA	True
ES100832	cefalea	C0018681	578	585	Horas después sufre un empeoramiento del estado general, con hipotensión, refiriendo además cefalea y dorsalgia, por lo que se avisa al Servicio de Urgencias, que decide su traslado al hospital.	C0018681	Cefalea, no especificada	R51.9	ICD10CM_SPA	True
ES100832	dorsalgia	C0004604	588	597	Horas después sufre un empeoramiento del estado general, con hipotensión, refiriendo además cefalea y dorsalgia, por lo que se avisa al Servicio de Urgencias, que decide su traslado al hospital.	C0004604	Dorsalgia	M54	ICD10CM_SPA	True
ES100832	taquipnea	C0231835	741	750	En la exploración física destaca un regular estado general, taquipnea en reposo y taquicardia, no pudiendo captarse la presión arterial, así como tampoco resulta posible palpar los pulsos periféricos radiales.	C0231835	Taquipnea, no clasificada bajo otro concepto	R06.82	ICD10CM_SPA	True
ES100832	taquicardia	C0039231	763	774	En la exploración física destaca un regular estado general, taquipnea en reposo y taquicardia, no pudiendo captarse la presión arterial, así como tampoco resulta posible palpar los pulsos periféricos radiales.	C0039231	Taquicardia, no especificada	R00.0	ICD10CM_SPA	True
ES100832	rigidez de nuca	C1320474	903	918	No presenta rigidez de nuca ni focalidad neurológica.	C1320474	Meningismo	R29.1	SNOMEDCT2ICD10_SPA	True
ES100832	leucocitopenia	C0023530	1017	1031	Se realizan analítica y gasometría, que ponen de manifiesto una marcada leucocitopenia (2.440/ml) y acidosis metabólica (pH 7,21; HCO3 14 mmol/l; EB -11,1 mmol/l).	C0023530	Disminución del recuento de leucocitos, no especificada	D72.819	SNOMEDCT2ICD10_SPA	True
ES100832	acidosis metabólica	C0220981	1045	1064	Se realizan analítica y gasometría, que ponen de manifiesto una marcada leucocitopenia (2.440/ml) y acidosis metabólica (pH 7,21; HCO3 14 mmol/l; EB -11,1 mmol/l).	C0220981	Acidosis	E87.2	SNOMEDCT2ICD10_SPA	True
ES100832	shock	C0036974	1424	1429	Debido a la evolución tórpida y al origen incierto del cuadro de shock, no se certifica la defunción.	C0036974	Shock, no especificado	R57.9	ICD10CM_SPA	True
ES100832	exantema	C0015230	1552	1560	"Hallazgos de la autopsia
Como hallazgos significativos, en el examen externo destacan un exantema cutáneo generalizado, más acusado a nivel cefálico y en la cara anterior del tercio superior del tórax, y petequias en la conjuntiva tarsal de ambos párpados inferiores."	C0015230	Exantema y otras erupciones cutáneas inespecíficas	R21	ICD10CM_SPA	True
ES100832	petequias	C0031256	1667	1676	"Hallazgos de la autopsia
Como hallazgos significativos, en el examen externo destacan un exantema cutáneo generalizado, más acusado a nivel cefálico y en la cara anterior del tercio superior del tórax, y petequias en la conjuntiva tarsal de ambos párpados inferiores."	C0031256	Equimosis espontánea	R23.3	SNOMEDCT2ICD10_SPA	True
ES100832	Congestión pulmonar	C0242073	1789	1808	"En el examen interno, macroscópicamente se aprecia:
- Congestión pulmonar moderada con edema pulmonar importante de características alveolar e intersticial con espuma bronquial"	C0242073	Edema pulmonar crónico	J81.1	SNOMEDCT2ICD10_SPA	True
ES100832	edema pulmonar	C0034063	1822	1836	"En el examen interno, macroscópicamente se aprecia:
- Congestión pulmonar moderada con edema pulmonar importante de características alveolar e intersticial con espuma bronquial"	C0034063	Edema pulmonar crónico	J81.1	ICD10CM_SPA	True
ES100832	Derrame pleural	C0032227	1916	1931	- Derrame pleural derecho.	C0032227	Derrame pleural, no clasificable bajo otro concepto	J90	ICD10CM_SPA	True
ES100832	Derrame pericárdico	C0031039	1941	1960	Derrame pericárdico leve	C0031039	Derrame pericárdico (no inflamatorio)	I31.3	SNOMEDCT2ICD10_SPA	True
ES100832	hemorrágico	C0019080	2105	2116	- Hígado de aspecto esteatósico con punteado hemorrágico	C0019080	Hemorragia, no clasificada bajo otro concepto	R58	ICD10CM_SPA	True
ES100832	edematoso	C0013604	2247	2256	- El encéfalo presenta un aspecto congestivo y edematoso generalizado, con hallazgo casual de un quiste en el lóbulo parietal izquierdo.	C0013604	Edema, no especificado	R60.9	ICD10CM_SPA	True
ES100832	derrame pleural	C0032227	2574	2589	Se remiten para estudios toxicológico, microbiológico e histopatológico muestras de encéfalo, pulmón, hígado, bazo, suprarrenales, corazón, sangre periférica, humor vítreo, líquido pericárdico, contenido intestinal, frotis bronquial, derrame pleural e hisopo impregnado del exudado subcutáneo del pectoral derecho.	C0032227	Derrame pleural, no clasificable bajo otro concepto	J90	ICD10CM_SPA	True
ES100832	edema	C0013604	3160	3165	A nivel histopatológico se describen como hallazgos en el encéfalo congestión y edema, así como la existencia de un meningioma transicional-psamomatoso.	C0013604	Edema, no especificado	R60.9	ICD10CM_SPA	True
ES100832	hemorragia	C0019080	3263	3273	Ambas suprarrenales presentan hemorragia grave; el hígado muestra signos sugestivos de shock en fase inicial, y a nivel renal hay alteraciones compatibles con CID.	C0019080	Hemorragia, no clasificada bajo otro concepto	R58	ICD10CM_SPA	True
ES100832	signos	C0311392	3299	3305	Ambas suprarrenales presentan hemorragia grave; el hígado muestra signos sugestivos de shock en fase inicial, y a nivel renal hay alteraciones compatibles con CID.	C0311392	Otros síntomas y signos generales	R68.89	SNOMEDCT2ICD10_SPA	True
ES100832	shock	C0036974	3320	3325	Ambas suprarrenales presentan hemorragia grave; el hígado muestra signos sugestivos de shock en fase inicial, y a nivel renal hay alteraciones compatibles con CID.	C0036974	Shock, no especificado	R57.9	ICD10CM_SPA	True
ES100832	CID	C0012739	3392	3395	Ambas suprarrenales presentan hemorragia grave; el hígado muestra signos sugestivos de shock en fase inicial, y a nivel renal hay alteraciones compatibles con CID.	C0012739	Coagulación intravascular diseminada [síndrome de desfibrinación]	D65	ICD10CM_SPA	True
ES100832	esplenomegalia	C0038002	3420	3434	Además, se diagnostica esplenomegalia y cierta miocarditis neutrofílica.	C0038002	Esplenomegalia, no clasificada bajo otro concepto	R16.1	ICD10CM_SPA	True
ES100832	miocarditis	C0027059	3444	3455	Además, se diagnostica esplenomegalia y cierta miocarditis neutrofílica.	C0027059	Miocarditis, no especificada	I51.4	ICD10CM_SPA	True
ES100832	septicemia	C0036690	3674	3684	Basándose en los hallazgos descritos se establecen como causas de la muerte: fallo multiorgánico producido por una septicemia fulminante por meningococo (N. meningitidis serogrupo C) y síndrome de Waterhouse-Friderichsen.	C0036690	Sepsis, microorganismo no especificado	A41.9	ICD10CM_SPA	True
ES100840	bocio difuso	C0342114	36	48	Mujer de 39 años con antecedente de bocio difuso normofuncionante, mioma uterino calcificado, periodos menstruales normales, un embarazo sin incidencias y con parto por vía vaginal, que acude a urgencias por dolor abdominal cólico junto con distensión abdominal y varias deposiciones líquidas de 48 horas de evolución.	C0342114	Bocio difuso no tóxico	E04.0	ICD10CM_SPA	True
ES100840	mioma uterino	C0042133	67	80	Mujer de 39 años con antecedente de bocio difuso normofuncionante, mioma uterino calcificado, periodos menstruales normales, un embarazo sin incidencias y con parto por vía vaginal, que acude a urgencias por dolor abdominal cólico junto con distensión abdominal y varias deposiciones líquidas de 48 horas de evolución.	C0042133	Leiomioma de útero, no especificado	D25.9	ICD10CM_SPA	True
ES100840	dolor abdominal	C0000737	208	223	Mujer de 39 años con antecedente de bocio difuso normofuncionante, mioma uterino calcificado, periodos menstruales normales, un embarazo sin incidencias y con parto por vía vaginal, que acude a urgencias por dolor abdominal cólico junto con distensión abdominal y varias deposiciones líquidas de 48 horas de evolución.	C0000737	Dolor abdominal no especificado	R10.9	ICD10CM_SPA	True
ES100840	distensión abdominal	C0000731	241	261	Mujer de 39 años con antecedente de bocio difuso normofuncionante, mioma uterino calcificado, periodos menstruales normales, un embarazo sin incidencias y con parto por vía vaginal, que acude a urgencias por dolor abdominal cólico junto con distensión abdominal y varias deposiciones líquidas de 48 horas de evolución.	C0000731	Tumefacción, masa y bulto intraabdominal y pélvico, generalizado	R19.07	SNOMEDCT2ICD10_SPA	True
ES100840	deposiciones líquidas	C2129214	271	292	Mujer de 39 años con antecedente de bocio difuso normofuncionante, mioma uterino calcificado, periodos menstruales normales, un embarazo sin incidencias y con parto por vía vaginal, que acude a urgencias por dolor abdominal cólico junto con distensión abdominal y varias deposiciones líquidas de 48 horas de evolución.	C2129214	Otras alteraciones fecales	R19.5	SNOMEDCT2ICD10_SPA	True
ES100840	cicatrices	C2004491	567	577	En la exploración física presentaba buen estado general, con estabilidad hemodinámica, abdomen sin cicatrices, distendido y timpanizado, doloroso a la palpación en hemiabdomen derecho, sobre todo en cuadrante inferior derecho, sin signos de irritación peritoneal y sin palparse masas ni visceromegalias, peristaltismo disminuido.	C2004491	Afecciones cicatriciales y fibrosis de la piel	L90.5	SNOMEDCT2ICD10_SPA	True
ES100840	signos	C0311392	699	705	En la exploración física presentaba buen estado general, con estabilidad hemodinámica, abdomen sin cicatrices, distendido y timpanizado, doloroso a la palpación en hemiabdomen derecho, sobre todo en cuadrante inferior derecho, sin signos de irritación peritoneal y sin palparse masas ni visceromegalias, peristaltismo disminuido.	C0311392	Otros síntomas y signos generales	R68.89	SNOMEDCT2ICD10_SPA	True
ES100840	masas	C0577559	746	751	En la exploración física presentaba buen estado general, con estabilidad hemodinámica, abdomen sin cicatrices, distendido y timpanizado, doloroso a la palpación en hemiabdomen derecho, sobre todo en cuadrante inferior derecho, sin signos de irritación peritoneal y sin palparse masas ni visceromegalias, peristaltismo disminuido.	C0577559	Tumefacción, masa y bulto localizados, no especificados	R22.9	SNOMEDCT2ICD10_SPA	True
ES100840	peristaltismo disminuido	C0232475	772	796	En la exploración física presentaba buen estado general, con estabilidad hemodinámica, abdomen sin cicatrices, distendido y timpanizado, doloroso a la palpación en hemiabdomen derecho, sobre todo en cuadrante inferior derecho, sin signos de irritación peritoneal y sin palparse masas ni visceromegalias, peristaltismo disminuido.	C0232475	Peristaltismo visible	R19.2	SNOMEDCT2ICD10_SPA	True
